ga.dateHourMinute;ga.sessionDurationBucket;ga.browser.encoded;ga.operatingSystem.encoded;ga.operatingSystemVersion.encoded;ga.language.encoded;ga.DeviceInfo.encoded;Unique.code;ga.sessionsWithEvent;Success
201805261501;299;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805261515;151;A7;B8;C43;D77;E359;A7B8C43D77E359;1;FALSE
201805261517;151;A7;B8;C43;D77;E359;A7B8C43D77E359;0;FALSE
201805261518;151;A7;B8;C43;D77;E359;A7B8C43D77E359;0;FALSE
201805261520;444;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805261544;1;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201805261544;82;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201805261545;82;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201805261552;238;A6;B8;C43;D54;E359;A6B8C43D54E359;0;TRUE
201805261553;238;A6;B8;C43;D54;E359;A6B8C43D54E359;0;TRUE
201805261555;238;A6;B8;C43;D54;E359;A6B8C43D54E359;0;TRUE
201805261600;2;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201805261605;204;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201805261608;204;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201805261609;204;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201805261610;29;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805261611;29;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201805261713;1123;A5;B8;C2;D77;E359;A5B8C2D77E359;1;TRUE
201805261714;1123;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201805261730;1123;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201805261731;1123;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201805261734;62;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201805261735;62;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201805261754;7;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805261803;151;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201805261804;151;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201805261806;133;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201805261808;133;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201805261816;90;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201805261831;94;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201805261832;94;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201805261841;4;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805261849;100;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201805261859;125;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201805261900;125;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805261901;125;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805261901;130;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805261923;94;A4;B8;C2;D25;E359;A4B8C2D25E359;1;TRUE
201805261924;94;A4;B8;C2;D25;E359;A4B8C2D25E359;0;TRUE
201805261925;94;A4;B8;C2;D25;E359;A4B8C2D25E359;0;TRUE
201805261942;1101;A4;B8;C50;D77;E359;A4B8C50D77E359;0;TRUE
201805261942;36;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201805261943;100;A5;B8;C2;D53;E359;A5B8C2D53E359;1;TRUE
201805261944;100;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201805261946;1101;A4;B8;C50;D77;E359;A4B8C50D77E359;0;TRUE
201805261956;135;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805261957;135;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805261958;241;A6;B8;C2;D31;E359;A6B8C2D31E359;1;FALSE
201805262002;369;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201805262003;369;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262006;369;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262008;369;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262011;2;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805262043;2;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805262055;122;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201805262114;177;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805262115;177;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201805262115;520;A4;B8;C2;D50;E359;A4B8C2D50E359;1;FALSE
201805262116;177;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201805262117;177;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201805262124;520;A4;B8;C2;D50;E359;A4B8C2D50E359;0;FALSE
201805262219;854;A7;B8;C2;D77;E359;A7B8C2D77E359;1;TRUE
201805262222;20;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805262229;854;A7;B8;C2;D77;E359;A7B8C2D77E359;0;TRUE
201805262233;13;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201805262233;854;A7;B8;C2;D77;E359;A7B8C2D77E359;0;TRUE
201805262248;325;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201805262249;325;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262251;325;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262253;325;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262257;657;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201805262302;657;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201805262310;1;A5;B8;C2;D17;E359;A5B8C2D17E359;1;FALSE
201805262311;1;A5;B8;C2;D17;E359;A5B8C2D17E359;0;FALSE
201805262322;116;A4;B8;C43;D77;E359;A4B8C43D77E359;1;TRUE
201805262323;116;A4;B8;C43;D77;E359;A4B8C43D77E359;0;TRUE
201805262324;116;A4;B8;C43;D77;E359;A4B8C43D77E359;0;TRUE
201805262331;84;A4;B8;C43;D54;E359;A4B8C43D54E359;1;TRUE
201805262332;84;A4;B8;C43;D54;E359;A4B8C43D54E359;0;TRUE
201805262340;1;A10;B8;C2;D77;E359;A10B8C2D77E359;1;FALSE
201805262342;1;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201805262356;140;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201805262358;140;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201805262359;1;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201805270000;156;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201805270001;156;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201805270003;156;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201805270007;356;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201805270035;253;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201805270038;253;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
